CITY,DATE,AGE,YEAR
"Greenville, MS",2/17/14,Adult,2014
"Taylorsville, MS",2/17/14,Adult,2014
"Southaven, MS",2/17/14,Adult,2014
"Southaven, MS",2/17/14,Adult,2014
"Booneville, MS",2/17/14,Adult,2014
"jackson, MS",2/17/14,Adult,2014
"Picayune, MS",2/17/14,Adult,2014
"Mantachie, MS",2/16/14,Adult,2014
"Petal, MS",2/16/14,Adult,2014
"Tylertown, MS",2/16/14,Adult,2014
"Bolton, MS",2/16/14,Adult,2014
"Bay Springs, MS",2/16/14,Adult,2014
"Lexington , MS",2/16/14,Adult,2014
"Brandon , MS",2/16/14,Adult,2014
"Columbia, MS",2/16/14,Adult,2014
"Magee, MS",2/15/14,Adult,2014
"Columbia, MS",2/14/14,Adult,2014
"Gulfport, MS",2/11/14,Adult,2014
"Carriere(Hideaway Lake), MS",2/11/14,Adult,2014
"PURVIS, MS",2/10/14,Adult,2014
"Houston, MS",2/8/14,Adult,2014
"Lumberton (Big Bay Lake), MS",2/3/14,Adult,2014
"Moss Point, MS",2/1/14,Adult,2014
"Starkville, MS",2/1/14,Adult,2014
"Brandon, MS",1/29/14,Adult,2014
"Kiln, MS",1/21/14,Adult,2014
"Pass Christian, MS",5/18/14,Subadult,2014
"Columbus, MS",4/24/14,Subadult,2014
"Carriere(Hideaway Lake), MS",4/23/14,Subadult,2014
"Biloxi, MS",4/20/14,Subadult,2014
"Dumas, MS",4/20/14,Subadult,2014
"Southaven, MS",4/19/14,Subadult,2014
"PURVIS, MS",3/30/14,Subadult,2014
"Moss Point, MS",3/17/14,Subadult,2014
"Columbia, MS",3/8/14,Subadult,2014
"Columbus, MS",3/29/13,Adult,2013
"ocean springs, MS",3/23/13,Adult,2013
"Olive Branch, MS",3/16/13,Adult,2013
"Oxford, MS",3/16/13,Adult,2013
"SOUTHAVEN, MS",3/14/13,Adult,2013
"Horn Lake, MS",3/14/13,Adult,2013
"Ashland, MS",3/13/13,Adult,2013
"Kiln, MS",3/9/13,Adult,2013
"Starkville, MS",3/6/13,Adult,2013
"Hamilton, MS",3/4/13,Adult,2013
"Collinsville, MS",3/1/13,Adult,2013
"Starkville, MS",2/28/13,Adult,2013
"Brookhaven , MS",2/28/13,Adult,2013
"Tihsomingo, MS",2/25/13,Adult,2013
"Aberdeen, MS",2/25/13,Adult,2013
"Aberdeen, MS",2/25/13,Adult,2013
"Saltillo, MS",2/24/13,Adult,2013
"Hurley, MS",2/24/13,Adult,2013
"West Point , MS",2/24/13,Adult,2013
"durant, MS",2/24/13,Adult,2013
"Brandon, MS",2/22/13,Adult,2013
"Durant, MS",2/21/13,Adult,2013
"Waveland, MS",2/20/13,Adult,2013
"Sarah, MS",2/19/13,Adult,2013
"Seminary, MS",2/19/13,Adult,2013
"Southaven, MS",2/19/13,Adult,2013
"Canton, MS",2/19/13,Adult,2013
"Sandy Hook, MS",2/19/13,Adult,2013
"MS, MS",2/19/13,Adult,2013
"Rena Lara, MS",2/17/13,Adult,2013
"Tupelo, MS",2/16/13,Adult,2013
"Cruger, MS",2/16/13,Adult,2013
"Maben, MS",2/15/13,Adult,2013
"TYLERTOWN, MS",2/15/13,Adult,2013
"Raleigh, MS",2/15/13,Adult,2013
"Nicholson, MS",2/15/13,Adult,2013
"Canton, MS",2/15/13,Adult,2013
"Walnut Grove, MS",2/15/13,Adult,2013
"Poplarville, MS",2/15/13,Adult,2013
"Dumas, MS",2/14/13,Adult,2013
"MADISON, MS",2/14/13,Adult,2013
"Greenville, MS",2/14/13,Adult,2013
"Holly Bluff, MS",2/11/13,Adult,2013
"moss point, MS",2/11/13,Adult,2013
"Poplarville, MS",2/11/13,Adult,2013
"poplarville, MS",2/11/13,Adult,2013
"Lexington , MS",2/10/13,Adult,2013
"Booneville , MS",2/10/13,Adult,2013
"Leland, MS",2/10/13,Adult,2013
"Morton, MS",2/10/13,Adult,2013
"Leland, MS",2/9/13,Adult,2013
"Amory, MS",2/9/13,Adult,2013
"Biloxi, MS",2/9/13,Adult,2013
"Philadelphia, MS",2/9/13,Adult,2013
"Flora, MS",2/9/13,Adult,2013
"Foxworth, MS",2/9/13,Adult,2013
"Petal, MS",2/8/13,Adult,2013
"McCOMB, MS",2/8/13,Adult,2013
"Gulfport, MS",2/8/13,Adult,2013
"Brandon, MS",2/8/13,Adult,2013
"Durant, MS",2/8/13,Adult,2013
"Magee, MS",2/8/13,Adult,2013
"moss point, MS",2/7/13,Adult,2013
"Greenville, MS",2/7/13,Adult,2013
"lumberton (Big Bay Lake), MS",2/7/13,Adult,2013
"Bay Springs, MS",2/7/13,Adult,2013
"Port Gibson, MS",2/7/13,Adult,2013
"Ellisville, MS",2/7/13,Adult,2013
"Bay St Louis, MS",2/6/13,Adult,2013
"columbia, MS",2/6/13,Adult,2013
"Booneville, MS",2/6/13,Adult,2013
"Clinton, MS",2/6/13,Adult,2013
"Bolton, MS",2/6/13,Adult,2013
"Columbia, MS",2/5/13,Adult,2013
"Gautier, MS",2/5/13,Adult,2013
"Magee, MS",2/5/13,Adult,2013
"Carriere, MS",2/4/13,Adult,2013
"Moselle, MS",2/4/13,Adult,2013
"Isola, MS",2/2/13,Adult,2013
"Meridian, MS",2/2/13,Adult,2013
"Crystal Springs, MS",1/31/13,Adult,2013
"Columbus, MS",5/19/13,Subadult,2013
"Holly Bluff, MS",4/18/13,Subadult,2013
"Horn Lake, MS",4/15/13,Subadult,2013
"Hamilton, MS",4/15/13,Subadult,2013
"columbia, MS",3/29/13,Subadult,2013
"Collinsville, MS",3/20/13,Subadult,2013
"carriere, MS",5/2/12,Adult,2012
"Ocean Springs, MS",4/18/12,Adult,2012
"Holly Bluff, MS",3/17/12,Adult,2012
"Horn Lake, MS",3/14/12,Adult,2012
"Houlka, MS",3/11/12,Adult,2012
"Oxford, MS",3/9/12,Adult,2012
"MS, MS",3/6/12,Adult,2012
"ROLLING FORK, MS",3/6/12,Adult,2012
"Poplarville, MS",3/4/12,Adult,2012
"Byhalia, MS",3/4/12,Adult,2012
"columbus, MS",3/3/12,Adult,2012
"Aberdeen, MS",3/2/12,Adult,2012
"Olive Branch, MS",3/1/12,Adult,2012
"Hamilton, MS",2/29/12,Adult,2012
"Southaven, MS",2/29/12,Adult,2012
"Collinsville, MS",2/29/12,Adult,2012
"Caledonia, MS",2/28/12,Adult,2012
"Sarah, MS",2/27/12,Adult,2012
"Rena Lara, MS",2/25/12,Adult,2012
"Horn Lake, MS",2/25/12,Adult,2012
"Saltillo, MS",2/24/12,Adult,2012
"Mantachie, MS",2/24/12,Adult,2012
"Southaven, MS",2/23/12,Adult,2012
"Louisville, MS",2/22/12,Adult,2012
"Brandon, MS",2/22/12,Adult,2012
"Holly Bluff, MS",2/21/12,Adult,2012
"Durant, MS",2/21/12,Adult,2012
"Canton, MS",2/21/12,Adult,2012
"Gulfport, MS",2/21/12,Adult,2012
"Greenwood, MS",2/21/12,Adult,2012
"Booneville, MS",2/21/12,Adult,2012
"Morton, MS",2/21/12,Adult,2012
"Columbia, MS",2/21/12,Adult,2012
"Lexington, MS",2/21/12,Adult,2012
"Port Gibson, MS",2/21/12,Adult,2012
"Hernando, MS",2/21/12,Adult,2012
"Dumas, MS",2/21/12,Adult,2012
"Tishomingo, MS",2/21/12,Adult,2012
"Brandon, MS",2/20/12,Adult,2012
"Moss Point, MS",2/20/12,Adult,2012
"Gulfport, MS",2/20/12,Adult,2012
"jackson ms, MS",2/20/12,Adult,2012
"Durant, MS",2/20/12,Adult,2012
"Nicholson, MS",2/20/12,Adult,2012
"Amory, MS",2/19/12,Adult,2012
"tupelo, MS",2/18/12,Adult,2012
"Lumberton (Big Bay Lake), MS",2/17/12,Adult,2012
"Waveland, MS",2/17/12,Adult,2012
"Bay St Louis, MS",2/17/12,Adult,2012
"Philadelphia, MS",2/17/12,Adult,2012
"Moss Point, MS",2/17/12,Adult,2012
"Leland, MS",2/17/12,Adult,2012
"Magee, MS",2/17/12,Adult,2012
"Saucier, MS",2/17/12,Adult,2012
"Seminary, MS",2/16/12,Adult,2012
"moss point (Hurley), MS",2/15/12,Adult,2012
"Carriere, MS",2/15/12,Adult,2012
"Bolton, MS",2/15/12,Adult,2012
"Picayune, MS",2/15/12,Adult,2012
"Biloxi, MS",2/14/12,Adult,2012
"Aberdeen, MS",2/9/12,Adult,2012
"Richland, MS",2/9/12,Adult,2012
"Isola, MS",2/7/12,Adult,2012
"Sandy Hook, MS",2/7/12,Adult,2012
"Greenville, MS",2/6/12,Adult,2012
"Flora, MS",2/6/12,Adult,2012
"Petal, MS",2/5/12,Adult,2012
"Petal, MS",2/4/12,Adult,2012
"Bay Springs, MS",2/2/12,Adult,2012
"TYLERTOWN, MS",2/1/12,Adult,2012
"McCOMB, MS",1/31/12,Adult,2012
"Houston, MS",1/30/12,Adult,2012
"Sidon, MS",1/29/12,Adult,2012
"COLUMBIA, MS",1/28/12,Adult,2012
"carriere, MS",5/2/12,Subadult,2012
"Horn Lake, MS",4/25/12,Subadult,2012
"columbus, MS",4/21/12,Subadult,2012
"Byhalia, MS",4/14/12,Subadult,2012
"columbia, MS",4/13/12,Subadult,2012
"Aberdeen, MS",3/22/12,Subadult,2012
"Willow River, MS",4/11/11,Adult,2011
"columbus, MS",4/7/11,Adult,2011
"Sebastobol, MS",3/26/11,Adult,2011
"Louin, MS",3/14/11,Adult,2011
"Ridgeland, MS",3/13/11,Adult,2011
"SOUTHAVEN, MS",3/12/11,Adult,2011
"Macon, MS",3/11/11,Adult,2011
"Booneville, MS",3/8/11,Adult,2011
"Saltillo, MS",3/5/11,Adult,2011
"Rolling Fork, MS",3/5/11,Adult,2011
"Poplarville, MS",3/4/11,Adult,2011
"Port Gibson, MS",3/2/11,Adult,2011
"Oxford, MS",3/2/11,Adult,2011
"Amory, MS",3/1/11,Adult,2011
"Olive Branch, MS",2/27/11,Adult,2011
"Wiggins , MS",2/27/11,Adult,2011
"Horn LakE, MS",2/26/11,Adult,2011
"Greenville, MS",2/26/11,Adult,2011
"Glen, MS",2/26/11,Adult,2011
"Baldwyn, MS",2/26/11,Adult,2011
"Brandon, MS",2/26/11,Adult,2011
"Flora, MS",2/26/11,Adult,2011
"Tupelo, MS",2/26/11,Adult,2011
"Bay St Louis, MS",2/26/11,Adult,2011
"Canton, MS",2/26/11,Adult,2011
"JAYESS, MS",2/25/11,Adult,2011
"Southaven, MS",2/25/11,Adult,2011
"Carriere(Hideaway Lade), MS",2/25/11,Adult,2011
"Waynesboro, MS",2/25/11,Adult,2011
"Philadelphia, MS",2/25/11,Adult,2011
"Poplarville, MS",2/25/11,Adult,2011
"Mantachie, MS",2/25/11,Adult,2011
"lexington, MS",2/25/11,Adult,2011
"Durant, MS",2/24/11,Adult,2011
"Rena Lara, MS",2/24/11,Adult,2011
"Dumas, MS",2/24/11,Adult,2011
"Tupelo, MS",2/24/11,Adult,2011
"McCOMB, MS",2/24/11,Adult,2011
"Poplarville, MS",2/24/11,Adult,2011
"Tishomingo, MS",2/24/11,Adult,2011
"LYON, MS",2/24/11,Adult,2011
"Brandon, MS",2/23/11,Adult,2011
"Petal, MS",2/23/11,Adult,2011
"jackson , MS",2/23/11,Adult,2011
"Seminary, MS",2/23/11,Adult,2011
"Meridian, MS",2/23/11,Adult,2011
"Moss Point, MS",2/22/11,Adult,2011
"Magee, MS",2/22/11,Adult,2011
"Holly Bluff, MS",2/22/11,Adult,2011
"Bolton, MS",2/21/11,Adult,2011
"Columbia, MS",2/21/11,Adult,2011
"Sandy Hook, MS",2/21/11,Adult,2011
"TYLERTOWN, MS",2/21/11,Adult,2011
"Greenville, MS",2/19/11,Adult,2011
"Leland, MS",2/19/11,Adult,2011
"Gulfport Ms, MS",2/18/11,Adult,2011
"gautier, MS",2/17/11,Adult,2011
"Canton, MS",2/17/11,Adult,2011
"BILOXI, MS",2/17/11,Adult,2011
"Greenwood, MS",2/16/11,Adult,2011
"Clinton, MS",2/15/11,Adult,2011
"Greenville, MS",2/14/11,Adult,2011
"Isola, MS",2/14/11,Adult,2011
"Lumberton, MS",2/13/11,Adult,2011
"Sarah, MS",2/12/11,Adult,2011
"Bay Springs, MS",2/11/11,Adult,2011
"Cary, MS",2/11/11,Adult,2011
"Petal, MS",2/10/11,Adult,2011
"Walnut Grove, MS",2/9/11,Adult,2011
"Columbia, MS",2/9/11,Adult,2011
"Ocean Springs, MS",2/8/11,Adult,2011
"Nicholson, MS",2/8/11,Adult,2011
"Tupelo, MS",4/29/11,Subadult,2011
"columbus, MS",4/19/11,Subadult,2011
"Moss Point, MS",4/15/11,Subadult,2011
"Biloxi, MS",4/8/11,Subadult,2011
"Isola, MS",4/5/11,Subadult,2011
"Holly Bluff, MS",4/4/11,Subadult,2011
"Oxford, MS",4/2/11,Subadult,2011
"Columbia, MS",4/1/11,Subadult,2011
"Hernando, MS",4/5/10,Adult,2010
"Olive Branch, MS",4/1/10,Adult,2010
"Moss point , MS",3/28/10,Adult,2010
"louin, MS",3/27/10,Adult,2010
"Fayette, MS",3/23/10,Adult,2010
"Aberdeen, MS",3/21/10,Adult,2010
"Sarah, MS",3/20/10,Adult,2010
"Columbus, MS",3/19/10,Adult,2010
"Byhalia, MS",3/19/10,Adult,2010
"Olive Branch, MS",3/18/10,Adult,2010
"indianola, MS",3/18/10,Adult,2010
"Canton, MS",3/17/10,Adult,2010
"Southaven, MS",3/16/10,Adult,2010
"port gibson, MS",3/14/10,Adult,2010
"Woolmarket (NW Biloxi), MS",3/12/10,Adult,2010
"Brandon, MS",3/11/10,Adult,2010
"JAYESS, MS",3/11/10,Adult,2010
"Oxford, MS",3/11/10,Adult,2010
"Gulfport, MS",3/11/10,Adult,2010
"Gulfport, MS",3/8/10,Adult,2010
"Amory, MS",3/8/10,Adult,2010
"LYON, MS",3/8/10,Adult,2010
"Iuka, MS",3/7/10,Adult,2010
"Glen, MS",3/7/10,Adult,2010
"Southaven, MS",3/7/10,Adult,2010
"Ellisville, MS",3/7/10,Adult,2010
"Holly Bluff, MS",3/6/10,Adult,2010
"Seminary, MS",3/6/10,Adult,2010
"Tishomingo, MS",3/6/10,Adult,2010
"Tupelo, MS",3/6/10,Adult,2010
"Flora, MS",3/5/10,Adult,2010
"Olive Branch, MS",3/5/10,Adult,2010
"McCOMB, MS",3/4/10,Adult,2010
"Dumas, MS",3/4/10,Adult,2010
"Horn Lake, MS",3/2/10,Adult,2010
"jackson, MS",3/2/10,Adult,2010
"Isola, MS",3/1/10,Adult,2010
"Booneville, MS",3/1/10,Adult,2010
"Mantachie, MS",3/1/10,Adult,2010
"Brandon, MS",3/1/10,Adult,2010
"Philadelphia, MS",2/28/10,Adult,2010
"RICHLAND, MS",2/28/10,Adult,2010
"Walnut Grove, MS",2/28/10,Adult,2010
"Philadelphia , MS",2/28/10,Adult,2010
"Tupelo, MS",2/27/10,Adult,2010
"Columbia, MS",2/27/10,Adult,2010
"waynesboro, MS",2/23/10,Adult,2010
"Canton, MS",2/23/10,Adult,2010
"Bolton, MS",2/22/10,Adult,2010
"Columbia, MS",2/22/10,Adult,2010
"Greenwood, MS",2/22/10,Adult,2010
"Petal, MS",2/22/10,Adult,2010
"RICHLAND, MS",2/22/10,Adult,2010
"Magee, MS",2/20/10,Adult,2010
"6 mi NE Columbia, MS",2/20/10,Adult,2010
"Meridian, MS",2/17/10,Adult,2010
"Greenville, MS",2/13/10,Adult,2010
"Carriere, MS",2/10/10,Adult,2010
"TYLERTOWN , MS",2/9/10,Adult,2010
"Sandy Hook, MS",2/9/10,Adult,2010
"Greenville, MS",2/8/10,Adult,2010
"Nicholson, MS",2/8/10,Adult,2010
"PEARLINGTON, MS",2/7/10,Adult,2010
"Vicksburg, MS",2/7/10,Adult,2010
"Caledonia, MS",2/5/10,Adult,2010
"Poplarville, MS",2/2/10,Adult,2010
"Bay Springs, MS",1/30/10,Adult,2010
"Laurel, MS",1/26/10,Adult,2010
"Columbus, MS",5/8/10,Subadult,2010
"Oxford, MS",4/20/10,Subadult,2010
"Dumas, MS",4/16/10,Subadult,2010
"Moss Point, MS",4/11/10,Subadult,2010
"Holly Bluff, MS",4/10/10,Subadult,2010
"Isola, MS",4/8/10,Subadult,2010
"Columbia, MS",4/4/10,Subadult,2010
"Mantachie , MS",3/23/09,Adult,2009
"Rena Lara, MS",3/23/09,Adult,2009
"Plantersville, MS",3/18/09,Adult,2009
"Byhalia, MS",3/18/09,Adult,2009
"Nesbit, MS",3/18/09,Adult,2009
"Petal, MS",3/17/09,Adult,2009
"Amory, MS",3/10/09,Adult,2009
"Canton, MS",3/10/09,Adult,2009
"Sarah, MS",3/5/09,Adult,2009
"lyon, MS",3/3/09,Adult,2009
"lyon, MS",3/3/09,Adult,2009
"Gulfport, MS",2/28/09,Adult,2009
"Moss Point, MS",2/28/09,Adult,2009
"Bay St Louis, MS",2/28/09,Adult,2009
"Columbia, MS",2/26/09,Adult,2009
"SOUTHAVEN, MS",2/26/09,Adult,2009
"Saucier, MS",2/26/09,Adult,2009
"Jackson, MS",2/26/09,Adult,2009
"columbia, MS",2/25/09,Adult,2009
"hattiesburg, MS",2/24/09,Adult,2009
"picayune, MS",2/24/09,Adult,2009
"Dumas, MS",2/24/09,Adult,2009
"Starkville, MS",2/23/09,Adult,2009
"Richland, MS",2/23/09,Adult,2009
"Greenville, MS",2/23/09,Adult,2009
"JAYESS, MS",2/22/09,Adult,2009
"Isola, MS",2/22/09,Adult,2009
"Glen, MS",2/22/09,Adult,2009
"TUPELO, MS",2/22/09,Adult,2009
"Booneville, MS",2/21/09,Adult,2009
"Louin, MS",2/21/09,Adult,2009
"Picayune, MS",2/21/09,Adult,2009
"macon , MS",2/21/09,Adult,2009
"port gibson, MS",2/21/09,Adult,2009
"Foxworth, MS",2/21/09,Adult,2009
"West Point, MS",2/20/09,Adult,2009
"Decatur, MS",2/20/09,Adult,2009
"Brandon, MS",2/20/09,Adult,2009
"Nicholson, MS",2/20/09,Adult,2009
"clara, MS",2/19/09,Adult,2009
"tylertown, MS",2/19/09,Adult,2009
"jackson, MS",2/19/09,Adult,2009
"Coldwater, MS",2/19/09,Adult,2009
"Poplarville, MS",2/19/09,Adult,2009
"Seminary, MS",2/17/09,Adult,2009
"Hattiesburg, MS",2/17/09,Adult,2009
"Olive Branch, MS",2/17/09,Adult,2009
"Carriere, MS",2/16/09,Adult,2009
"Belzoni, MS",2/15/09,Adult,2009
"Walnut Grove, MS",2/13/09,Adult,2009
"Soso, MS",2/12/09,Adult,2009
"Picayune, MS",2/11/09,Adult,2009
"Mantachie, MS",2/11/09,Adult,2009
"Columbia, MS",2/9/09,Adult,2009
"Collinsville, MS",2/9/09,Adult,2009
"Tupelo, MS",2/7/09,Adult,2009
"RICHLAND, MS",2/7/09,Adult,2009
"Ellisville, MS",2/7/09,Adult,2009
"Brandon, MS",2/6/09,Adult,2009
"Greenville, MS",2/6/09,Adult,2009
"Sandy Hook, MS",2/5/09,Adult,2009
"Greenwood, MS",2/4/09,Adult,2009
"Bolton, MS",2/4/09,Adult,2009
"McCOMB, MS",2/3/09,Adult,2009
"Bay Springs, MS",2/2/09,Adult,2009
"Carriere, MS",2/2/09,Adult,2009
"Meridian, MS",1/26/09,Adult,2009
"sandy hook, MS",1/23/09,Adult,2009
"Columbus, MS",5/16/09,Subadult,2009
"lyon, MS",4/24/09,Subadult,2009
"Columbia, MS",3/27/09,Subadult,2009
"Isola, MS",3/27/09,Subadult,2009
"columbia, MS",3/26/09,Subadult,2009
"Ocean Springs, MS",4/6/08,Adult,2008
"Canton, MS",3/26/08,Adult,2008
"Nesbit, MS",3/25/08,Adult,2008
"southaven, MS",3/23/08,Adult,2008
"Oxford, MS",3/15/08,Adult,2008
"Little Springs Franklin County, MS",3/13/08,Adult,2008
"Dumas, MS",3/12/08,Adult,2008
"Hernando, MS",3/11/08,Adult,2008
"Isola, MS",3/5/08,Adult,2008
"Corinth, MS",3/3/08,Adult,2008
"Glen, MS",3/2/08,Adult,2008
"louin, MS",3/1/08,Adult,2008
"OXFORD, MS",2/28/08,Adult,2008
"Tupelo, MS",2/27/08,Adult,2008
"SOUTHAVEN, MS",2/27/08,Adult,2008
"Columbus, MS",2/25/08,Adult,2008
"TYLERTOWN, MS",2/25/08,Adult,2008
"Macon, MS",2/22/08,Adult,2008
"plantersvile, MS",2/20/08,Adult,2008
"Flora, MS",2/20/08,Adult,2008
"Starkville, MS",2/20/08,Adult,2008
"West Point, MS",2/19/08,Adult,2008
"Mississippi State University, MS",2/19/08,Adult,2008
"Hernando, MS",2/18/08,Adult,2008
"Mantachie, MS",2/18/08,Adult,2008
"terry, MS",2/18/08,Adult,2008
"port gibson, MS",2/17/08,Adult,2008
"Booneville, MS",2/17/08,Adult,2008
"Gautier, MS",2/17/08,Adult,2008
"Tupelo, MS",2/17/08,Adult,2008
"Clinton, MS",2/17/08,Adult,2008
"Gulfport, MS",2/16/08,Adult,2008
"Poplarville, MS",2/13/08,Adult,2008
"McComb, MS",2/12/08,Adult,2008
"Louin, MS",2/12/08,Adult,2008
"6 Miles NE Columbia, MS",2/11/08,Adult,2008
"Brandon, MS",2/10/08,Adult,2008
"jackson, MS",2/10/08,Adult,2008
"Carriere, MS",2/10/08,Adult,2008
"Seminary, MS",2/9/08,Adult,2008
"Collinsville, MS",2/9/08,Adult,2008
"hurley, MS",2/8/08,Adult,2008
"Richland Ms., MS",2/8/08,Adult,2008
"RENA LARA, MS",2/8/08,Adult,2008
"Brandon, MS",2/6/08,Adult,2008
"Greenwood, MS",2/5/08,Adult,2008
"Greenville, MS",2/5/08,Adult,2008
"tupelo Ms, MS",2/5/08,Adult,2008
"Walnut Grove, MS",2/5/08,Adult,2008
"Bay Springs, MS",2/4/08,Adult,2008
"Meridian, MS",2/4/08,Adult,2008
"Greenville, MS",2/2/08,Adult,2008
"Richland, MS",2/2/08,Adult,2008
"Mississippi, MS",1/28/08,Adult,2008
"Ocean Springs, MS",4/6/08,Subadult,2008
"Dumas, MS",4/5/08,Subadult,2008
"Carriere, MS",4/4/08,Subadult,2008
"Isola, MS",3/25/08,Subadult,2008
"Collinsville, MS",3/15/08,Subadult,2008
"Smithdale, MS",3/13/08,Subadult,2008
"TYLERTOWN, MS",3/17/07,Adult,2007
"Hernando, MS",3/12/07,Adult,2007
"Dumas, MS",3/12/07,Adult,2007
"west point, MS",3/7/07,Adult,2007
"Baldwyn, MS",3/7/07,Adult,2007
"Shannon, MS",3/7/07,Adult,2007
"Oxford, MS",3/7/07,Adult,2007
"Vance, MS",3/6/07,Adult,2007
"Starkville, MS",3/3/07,Adult,2007
"southaven, MS",3/2/07,Adult,2007
"Vicksburg, MS",3/1/07,Adult,2007
"Walnut Grove, MS",3/1/07,Adult,2007
"Gulfport, MS",2/27/07,Adult,2007
"Ellisville, MS",2/27/07,Adult,2007
"SOUTHAVEN, MS",2/26/07,Adult,2007
"carrollton, MS",2/25/07,Adult,2007
"Ocean Springs, MS",2/25/07,Adult,2007
"PICAYUNE, MS",2/25/07,Adult,2007
"Tupelo, MS",2/25/07,Adult,2007
"Hernando, MS",2/24/07,Adult,2007
"Tupelo, MS",2/24/07,Adult,2007
"Tupelo, MS",2/23/07,Adult,2007
"McComb, MS",2/22/07,Adult,2007
"Mantachie, MS",2/22/07,Adult,2007
"Madison, MS",2/22/07,Adult,2007
"Collinsville, MS",2/22/07,Adult,2007
"WESTPOINT, MS",2/22/07,Adult,2007
"Brandon, MS",2/21/07,Adult,2007
"Columbia, MS",2/21/07,Adult,2007
"Booneville, MS",2/21/07,Adult,2007
"Starkville, MS",2/21/07,Adult,2007
"Raleigh, MS",2/19/07,Adult,2007
"Seminary, MS",2/17/07,Adult,2007
"Jackson, MS",2/15/07,Adult,2007
"Ocean Springs, MS",2/15/07,Adult,2007
"Biloxi (Woolmarket), MS",2/14/07,Adult,2007
"JAYESS, MS",2/13/07,Adult,2007
"Biloxi, MS",2/13/07,Adult,2007
"Greenville, MS",2/12/07,Adult,2007
"Bay Springs, MS",2/10/07,Adult,2007
"Jackson, MS",2/10/07,Adult,2007
"Poplarville, MS",2/10/07,Adult,2007
"Perkinston, MS",2/10/07,Adult,2007
"Sidon, MS",2/10/07,Adult,2007
"SYLVARENA, MS",2/10/07,Adult,2007
"Greenwood, MS",2/9/07,Adult,2007
"Greenwood, MS",2/8/07,Adult,2007
"Port Gibson, MS",2/7/07,Adult,2007
"Carriere, MS",2/7/07,Adult,2007
"Greenwood, MS",2/7/07,Adult,2007
"Richland, MS",2/7/07,Adult,2007
"Vicksburg, MS",2/6/07,Adult,2007
"GREENVILLE, MS",2/6/07,Adult,2007
"meridian, MS",2/6/07,Adult,2007
"Pearl, MS",2/5/07,Adult,2007
"Brandon, MS",2/4/07,Adult,2007
"Vaiden, MS",2/4/07,Adult,2007
"Tupelo, MS",5/5/07,Subadult,2007
"Vance, MS",5/5/07,Subadult,2007
"Brandon, MS",2/22/07,Subadult,2007
"SOUTHAVEN, MS",3/9/06,Adult,2006
"Foxworth, MS",3/5/06,Adult,2006
"Silver City, MS",3/5/06,Adult,2006
"Batesville, MS",3/5/06,Adult,2006
"Columbus, MS",3/4/06,Adult,2006
"Starkville, MS",3/2/06,Adult,2006
"Starkville, MS",3/2/06,Adult,2006
"Mantachie, MS",3/1/06,Adult,2006
"Belmont, MS",3/1/06,Adult,2006
"Oxford, MS",3/1/06,Adult,2006
"Starkville, MS",3/1/06,Adult,2006
"Oxford, MS",3/1/06,Adult,2006
"Vicksburg, MS",2/28/06,Adult,2006
"Tupelo, MS",2/28/06,Adult,2006
"Madison, MS",2/26/06,Adult,2006
"Brandon, MS",2/25/06,Adult,2006
"Port Gibson, MS",2/24/06,Adult,2006
"Southhaven, MS",2/24/06,Adult,2006
"Brookhaven, MS",2/23/06,Adult,2006
"Brandon, MS",2/23/06,Adult,2006
"Baldwyn, MS",2/23/06,Adult,2006
"greenville, MS",2/23/06,Adult,2006
"Booneville, MS",2/23/06,Adult,2006
"Ellisville, MS",2/23/06,Adult,2006
"Jackson, MS",2/22/06,Adult,2006
"Kiln , MS",2/21/06,Adult,2006
"Horn Lake, MS",2/17/06,Adult,2006
"Collinsville, MS",2/16/06,Adult,2006
"Ocean Springs, MS",2/15/06,Adult,2006
"Columbia, MS",2/14/06,Adult,2006
"baldwyn, MS",2/13/06,Adult,2006
"Carriere(Hide-a-way Lake), MS",2/7/06,Adult,2006
"meridian, MS",2/7/06,Adult,2006
"Hernando, MS",2/4/06,Adult,2006
"Richland, MS",2/4/06,Adult,2006
"Bay Springs, MS",2/3/06,Adult,2006
"Greenwood, MS",2/2/06,Adult,2006
"Long Beach, MS",2/2/06,Adult,2006
"Greenwood, MS",2/1/06,Adult,2006
"JAYESS, MS",1/7/06,Adult,2006
"Booneville, MS",5/15/06,Subadult,2006
"Southhaven, MS",3/28/06,Subadult,2006
"Columbia, MS",3/10/06,Subadult,2006
"Ocean Springs, MS",3/2/06,Subadult,2006
"Braxton, MS",4/10/05,Adult,2005
"Oxford, MS",3/27/05,Adult,2005
"LAUREL, MS",3/22/05,Adult,2005
"Walnut Grove, MS",3/19/05,Adult,2005
"Vicksburg, MS",3/15/05,Adult,2005
"Horn Lake, MS",3/6/05,Adult,2005
"Oxford, MS",3/6/05,Adult,2005
"Mantachie, MS",3/5/05,Adult,2005
"Jackson, MS",3/4/05,Adult,2005
"Mantachie, MS",3/2/05,Adult,2005
"Delisle, MS",2/28/05,Adult,2005
"Carriere, MS",2/27/05,Adult,2005
"Vicksburg, MS",2/25/05,Adult,2005
"Brandon, MS",2/24/05,Adult,2005
"HORN LAKE, MS",2/22/05,Adult,2005
"Tupelo, MS",2/22/05,Adult,2005
"Flowood, MS",2/22/05,Adult,2005
"JAYESS, MS",2/21/05,Adult,2005
